Date,Coal,Trend_Coal_Generation,Gas,Trend + Seasonal Component_x,Solar,Trend_Seasonal_Component,Wind,Trend + Seasonal Component_y
2022-05-23,30014.38082,29895.66043,144950.4294,142430.9032,4273.072253,3052.844543,16133.42204,19965.57222
2022-05-24,29810.66154,29853.26901,146014.4651,142316.8387,3689.28347,3092.009716,22662.40014,19936.05576
2022-05-25,29590.85869,29807.67267,136212.4407,142218.9334,3651.601095,3132.841795,33343.89326,19904.53419
2022-05-26,29957.22647,29759.15464,144293.6474,142137.3757,4310.500972,3175.330681,17792.43226,19870.80691
2022-05-27,30220.41542,29708.00531,139273.3157,142072.3281,3156.055552,3219.461336,29995.19461,19834.67708
2022-05-28,29688.75825,29654.52114,137535.4181,142023.9259,3708.086039,3265.213773,22000.55038,19795.95237
2022-05-29,30221.11301,29599.00366,139141.5053,141992.2775,3173.509826,3312.563057,14964.7702,19754.44557
2022-05-30,29746.91898,29541.75838,133502.1128,141977.4631,2600.961885,3361.479327,31378.30073,19709.97533
2022-05-31,30247.16568,29483.09371,147176.9624,141979.5348,5108.540517,3411.927824,4616.842884,19662.36677
2022-06-01,30188.36219,29423.31988,150760.3677,141998.5164,4462.962753,3463.868943,2674.995315,19611.45219
2022-06-02,30162.21142,29362.74786,148264.0886,142034.4025,5470.654131,3517.258295,4607.831305,19557.07163
2022-06-03,30137.88306,29301.68827,141059.3223,142087.1588,4676.558537,3572.046787,15058.80477,19499.07358
2022-06-04,30209.26843,29240.45028,136204.8151,142156.7219,2640.189175,3628.180716,14010.51866,19437.31547
2022-06-05,29728.32311,29179.34056,132433.4699,142242.9989,2336.142957,3685.601873,17249.09682,19371.66433
2022-06-06,29143.4949,29118.66216,145125.9082,142345.8677,2548.286065,3744.247671,19935.62094,19301.99733
2022-06-07,30241.58468,29058.71353,156943.6155,142465.177,2597.614288,3804.051275,8207.892864,19228.20228
2022-06-08,30190.86617,28999.78741,150834.5277,142600.7462,3645.002045,3864.941758,20499.52687,19150.17813
2022-06-09,30173.46437,28942.16984,149394.2839,142752.3658,4553.844313,3926.844263,21863.24037,19067.83551
2022-06-10,29699.801,28886.13919,135058.8219,142919.7977,4387.167102,3989.680175,37580.90534,18981.09709
2022-06-11,28822.31317,28831.96515,127984.9295,143102.7752,3279.712444,4053.367314,30112.39296,18889.89806
2022-06-12,28124.99304,28779.90778,138098.1181,143301.0038,4501.367754,4117.820135,13931.3448,18794.18647
2022-06-13,29392.30573,28730.21668,139461.7608,143514.1613,863.6028177,4182.949937,27411.97281,18693.92361
2022-06-14,27967.74474,28683.13004,125365.4674,143741.8987,1367.621144,4248.665087,44834.12515,18589.08429
2022-06-15,28503.75274,28638.87382,131141.7388,143983.8403,2193.949738,4314.87125,35422.06455,18479.65717
2022-06-16,30326.00393,28597.66101,153323.1454,144239.5848,4140.021814,4381.471635,12274.9311,18365.64492
2022-06-17,30317.2781,28559.69081,151250.8395,144508.7058,4191.670316,4448.367237,12613.5275,18247.06451
2022-06-18,29059.39693,28525.14798,143811.7941,144790.7526,3402.164665,4515.457102,13834.10952,18123.94731
2022-06-19,28940.94269,28494.20217,144225.4523,145085.2512,3377.446657,4582.638588,11146.03269,17996.33922
2022-06-20,29234.45366,28467.00731,149989.8375,145391.7049,1740.546691,4649.807635,14627.3862,17864.3008
2022-06-21,29427.89305,28443.70106,143219.8278,145709.5954,4976.461742,4716.859044,23365.01434,17727.90723
2022-06-22,28054.87588,28424.40433,137271.8775,146038.3841,4871.337836,4783.686752,30282.85441,17587.2484
2022-06-23,28490.3339,28409.22081,145670.6008,146377.5127,5083.102242,4850.184124,21221.02499,17442.4288
2022-06-24,29616.41799,28398.23663,137944.8026,146726.4045,1821.091745,4916.244232,23633.37879,17293.56745
2022-06-25,27676.40841,28391.51998,142825.0111,147084.4658,6392.130889,4981.760148,7958.793901,17140.7978
2022-06-26,27925.37808,28389.1209,146235.4864,147451.0868,6898.567891,5046.625235,5413.183348,16984.26753
2022-06-27,29966.08076,28391.07103,155278.3512,147825.6431,6805.287765,5110.733431,4045.122043,16824.13837
2022-06-28,27736.74735,28397.38351,146458.3526,148207.4966,5978.884785,5173.979543,16663.13565,16660.5858
2022-06-29,28427.31461,28408.05285,134324.0937,148595.9974,5164.664552,5236.259532,29697.75831,16493.7988
2022-06-30,29952.50736,28423.05497,152875.4635,148990.4848,6382.100444,5297.470797,4481.222358,16323.97952
2022-07-01,29229.48595,28442.34719,148540.8905,149390.2889,6218.469383,5357.512455,6733.426763,16151.34287
2022-07-02,29383.85175,28465.86836,145956.1502,149794.732,4771.043742,5416.28562,8232.353195,15976.11612
2022-07-03,28939.98821,28493.53904,145437.0821,150203.1297,2002.713908,5473.693669,6726.357604,15798.53845
2022-07-04,30098.3078,28525.2617,155537.8059,150614.793,2184.306236,5529.642511,4514.166218,15618.86048
2022-07-05,28670.66763,28560.92103,148753.5131,151029.0295,7141.576246,5584.040843,15358.44527,15437.34372
2022-07-06,30165.35657,28600.38428,156902.6798,151445.1449,4805.87824,5636.800398,5027.63575,15254.25999
2022-07-07,29946.21185,28643.50167,155523.4026,151862.4444,6010.060165,5687.836186,10319.42738,15069.89088
2022-07-08,29000.86355,28690.10686,152653.0252,152280.2347,7166.656562,5737.066729,13706.29814,14884.52708
2022-07-09,29897.01825,28740.01747,146678.9313,152697.8251,6994.009397,5784.414275,12169.47921,14698.46773
2022-07-10,29175.2522,28793.03565,142252.7961,153114.5293,5755.027369,5829.805016,17571.35132,14512.01974
2022-07-11,29342.25688,28848.94869,158245.7293,153529.6666,6616.462965,5873.169281,11631.32737,14325.49709
2022-07-12,29696.566,28907.52973,163063.5365,153942.5641,7068.232757,5914.441722,13623.95039,14139.22005
2022-07-13,29336.78969,28968.53849,157162.0606,154352.5577,4526.355212,5953.561493,19110.61516,13953.51443
2022-07-14,30162.46265,29031.72199,164586.8429,154758.9936,7544.444034,5990.472402,6353.904701,13768.71084
2022-07-15,30083.27043,29096.81541,163343.5991,155161.23,7320.024266,6025.123065,12441.12908,13585.14382
2022-07-16,26825.81264,29163.54292,151626.2126,155558.6388,7873.113993,6057.46703,20934.43992,13403.15104
2022-07-17,29528.49842,29231.61861,156726.5376,155950.6064,7557.664713,6087.462901,7764.198866,13223.0725
2022-07-18,28853.02355,29300.74735,158497.536,156336.5359,1537.774483,6115.074432,21616.84437,13045.24961
2022-07-19,28577.38074,29370.62583,147466.5607,156715.8478,7765.760454,6140.270621,30305.58861,12870.0244
2022-07-20,30092.06529,29440.94346,158554.8157,157087.982,8074.101453,6163.025772,12066.34693,12697.73859
2022-07-21,30218.65085,29511.38346,161036.8506,157452.3984,8141.557497,6183.319556,13454.2688,12528.73276
2022-07-22,30215.87292,29581.62385,158901.8721,157808.5791,5747.196315,6201.137046,13695.84533,12363.34544
2022-07-23,30176.7469,29651.33851,159985.2631,158156.0285,6982.788657,6216.468737,4068.982179,12201.91227
2022-07-24,30116.41063,29720.19827,156995.736,158494.2758,7358.585588,6229.310556,8469.542142,12044.76508
2022-07-25,30171.95861,29787.87195,163623.741,158822.8748,3750.563867,6239.663845,7794.053344,11892.23102
2022-07-26,30166.64281,29854.02748,167790.021,159141.4059,5896.67769,6247.535337,2464.683666,11744.63174
2022-07-27,30136.28507,29918.33298,172075.1169,159449.4771,6620.382896,6252.937113,2348.95385,11602.28247
2022-07-28,30029.87242,29980.45786,169391.5924,159746.7242,8259.927126,6255.88654,7066.547547,11465.49123
2022-07-29,29935.99799,30040.0739,169010.2274,160032.8126,6105.693654,6256.406194,10499.71277,11334.55797
2022-07-30,30063.55027,30096.85633,159073.2215,160307.4374,6934.925984,6254.523772,6872.784864,11209.77373
2022-07-31,27740.38245,30150.48494,155321.0471,160570.325,7737.559486,6250.271983,8224.174536,11091.41992
2022-08-01,23863.14382,30200.64508,158200.1224,160821.2327,7473.61346,6243.688427,17622.00171,10979.76746
2022-08-02,27610.82824,30247.02875,160023.4312,161059.9504,6555.98526,6234.815456,15795.06734,10875.07608
2022-08-03,27631.73691,30289.33562,160181.9924,161286.3004,5362.780956,6223.700028,22340.35109,10777.59361
2022-08-04,27686.65124,30327.274,147125.5103,161500.1384,6248.256666,6210.39354,31649.64911,10687.55523
2022-08-05,28976.92306,30360.56184,158198.3007,161701.3533,7076.709866,6194.951648,13866.74158,10605.18283
2022-08-06,26960.86156,30388.92765,158459.1386,161889.8681,7866.560686,6177.434085,11795.59954,10530.68442
2022-08-07,20285.19216,30412.11143,163447.2077,162065.6399,7624.144882,6157.90445,15317.88604,10464.25346
2022-08-08,20140.36627,30429.86552,168703.0185,162228.6601,7325.222457,6136.430002,18339.31666,10406.06834
2022-08-09,26724.97768,30441.95544,168731.5023,162378.9542,7409.15708,6113.081434,8692.589317,10356.29185
2022-08-10,29832.65412,30448.16071,170075.724,162516.5823,2310.045513,6087.932639,10650.10209,10315.07071
2022-08-11,29927.64031,30448.27552,166407.9089,162641.6385,6994.408869,6061.060471,14407.55223,10282.5351
2022-08-12,30242.35627,30442.1095,171956.2679,162754.2512,6686.657462,6032.54449,6718.760917,10258.79828
2022-08-13,30220.82385,30429.48835,160322.6317,162854.5826,6820.870444,6002.466708,17028.03466,10243.95623
2022-08-14,30239.65921,30410.2544,155511.1465,162942.8281,7837.451471,5970.911326,12284.43816,10238.08736
2022-08-15,30229.39259,30384.26722,169282.382,163019.2165,7021.865817,5937.964458,6636.074205,10241.25222
2022-08-16,30212.76989,30351.40402,169332.3306,163084.0089,6760.208612,5903.713863,5553.923277,10253.49331
2022-08-17,30022.2539,30311.56018,165522.9038,163137.4986,7156.309643,5868.248665,8535.706933,10274.83489
2022-08-18,29952.42838,30264.64953,171478.8324,163180.0101,7448.551314,5831.659067,4937.231739,10305.2829
2022-08-19,29637.58745,30210.60473,166662.2626,163211.8985,7007.317878,5794.036075,13394.04496,10344.82488
2022-08-20,29913.97117,30149.37748,161016.243,163233.5485,6390.224767,5755.471209,10765.869,10393.42992
2022-08-21,29943.23942,30080.93872,159579.9709,163245.374,5762.915705,5716.056219,9921.424896,10451.04877
2022-08-22,29931.08491,30005.27879,171764.9212,163247.8164,5299.642466,5675.882801,3772.368992,10517.61385
2022-08-23,30085.08799,29922.40745,169211.4748,163241.3443,3634.624831,5635.042319,7224.317704,10593.03945
2022-08-24,30055.81757,29832.3539,173547.5699,163226.4519,4642.292688,5593.62552,2629.159277,10677.22186
2022-08-25,30097.55041,29735.16672,167244.6146,163203.6579,3658.119877,5551.722262,7079.712155,10770.03965
2022-08-26,30009.35975,29630.91377,158927.3542,163173.5043,3288.65806,5509.421241,18248.16076,10871.35397
2022-08-27,27174.81999,29519.68198,148053.7961,163136.5554,2429.490163,5466.809726,28289.13507,10981.00884
2022-08-28,24521.64468,29401.57709,152809.5564,163093.3958,3354.731014,5423.9733,22235.637,11098.83155
2022-08-29,29192.5682,29276.7234,164272.3438,163044.6296,3475.715493,5380.995604,11680.69374,11224.63314
2022-08-30,29926.1052,29145.26336,173898.8229,162990.8786,3955.407814,5337.958098,4676.893,11358.2088
2022-08-31,30041.78643,29007.35716,173017.5118,162932.7806,3993.728655,5294.93982,8015.500834,11499.33846
2022-09-01,29896.96825,28863.18224,161172.1844,162870.9884,3365.044979,5252.01716,20831.28899,11647.78734
2022-09-02,30095.75673,28712.93279,164213.9801,162806.1677,3976.769035,5209.263646,9952.049432,11803.30654
2022-09-03,30158.15846,28556.81912,159062.6121,162738.9956,3089.176626,5166.749737,15641.95244,11965.63372
2022-09-04,30130.22676,28395.06707,149305.6031,162670.159,2742.843951,5124.542628,29642.29512,12134.49375
2022-09-05,29803.86415,28227.91726,151505.0998,162600.3525,3085.779716,5082.706069,27487.05294,12309.5995
2022-09-06,30141.68216,28055.62443,162856.4285,162530.2774,3594.102103,5041.300197,8704.120317,12490.65253
2022-09-07,29786.16922,27878.45659,153959.9936,162460.6391,3544.937431,5000.381376,27448.57779,12677.34394
2022-09-08,29807.45983,27696.69428,157358.0434,162392.1459,2624.770055,4960.00206,11674.94322,12869.35516
2022-09-09,29976.29636,27510.62963,155907.5209,162325.5069,4539.905066,4920.210659,8132.013854,13066.35881
2022-09-10,30167.33421,27320.56554,148364.9432,162261.4303,5227.73126,4881.05143,14312.86926,13268.01961
2022-09-11,30196.45892,27126.81471,143419.5374,162200.6215,4777.517173,4842.564377,29734.91658,13473.99523
2022-09-12,30189.45985,26929.69871,158569.2479,162143.7814,1819.930159,4804.785165,14810.96822,13683.93723
2022-09-13,30129.52266,26729.54697,156440.4994,162091.6046,2654.840098,4767.745057,10877.8454,13897.49203
2022-09-14,30206.09489,26526.69583,158112.7725,162044.7774,6052.397156,4731.470854,4025.273247,14114.30182
2022-09-15,30236.99763,26321.48746,155322.4693,162003.9761,5892.804078,4695.984866,9669.691234,14334.00555
2022-09-16,30074.86622,26114.26886,152126.2084,161969.8653,3959.704564,4661.304886,17172.23107,14556.23991
2022-09-17,30232.7811,25905.39079,146701.4127,161943.096,6178.373152,4627.444184,12343.56851,14780.64029
2022-09-18,30252.70342,25695.20672,153667.4184,161924.3042,5510.296055,4594.411524,2243.433419,15006.8418
2022-09-19,30260.9943,25484.07176,150852.7666,161914.1086,3256.636108,4562.211182,20957.36424,15234.48022
2022-09-20,30233.57451,25272.34162,156445.1225,161913.1096,6246.398224,4530.842994,7587.61604,15463.193
2022-09-21,30280.3122,25060.3715,151973.4863,161921.8871,6844.313926,4500.302412,14929.85888,15692.62025
2022-09-22,30279.37318,24848.51505,156512.1007,161940.9994,1655.668902,4470.580573,12586.02718,15922.40569
2022-09-23,30279.72706,24637.12335,136524.1249,161970.9812,4612.432622,4441.664394,38119.95518,16152.19762
2022-09-24,19511.28946,24426.54384,152538.8022,162012.3425,6324.833679,4413.536665,20801.17042,16381.64984
2022-09-25,25941.01391,24217.1193,153923.5258,162065.5672,5690.210655,4386.176171,11174.80048,16610.42262
2022-09-26,20182.09096,24009.18687,173361.814,162131.1111,5819.667028,4359.557822,7232.223997,16838.18357
2022-09-27,19839.01337,23803.07704,172115.1298,162209.4015,5513.639981,4333.652793,14491.13806,17064.60854
2022-09-28,20397.49294,23599.11274,177500.8662,162300.8353,5206.189267,4308.428683,6511.214028,17289.38247
2022-09-29,29575.51922,23397.60839,162761.8421,162405.7781,2964.494482,4283.84968,18672.06988,17512.20021
2022-09-30,26688.9554,23198.869,175781.1178,162524.563,2752.480404,4259.876743,10339.19706,17732.76736
2022-10-01,19468.40442,23003.18935,176618.8346,162657.4896,6285.125601,4236.467795,5078.75157,17950.80096
2022-10-02,19546.4716,22810.85312,177171.7504,162804.8233,5840.114027,4213.577917,3450.419227,18166.03029
2022-10-03,19617.20099,22622.13218,179198.729,162966.794,6329.111181,4191.159565,6657.817856,18378.19754
2022-10-04,19614.73531,22437.28579,173956.1082,163143.5958,6390.121458,4169.162787,11079.07617,18587.05842
2022-10-05,19597.48047,22256.55997,174503.2215,163335.3858,5577.321999,4147.535449,13175.28105,18792.38283
2022-10-06,19588.98424,22080.1868,178817.7908,163542.284,6227.096415,4126.223472,7560.776348,18993.95535
2022-10-07,19585.03025,21908.38391,174741.5201,163764.3726,5873.16939,4105.171072,4968.492329,19191.57584
2022-10-08,19565.04306,21741.35384,172878.1314,164001.6955,6609.943493,4084.321006,3861.906021,19385.05983
2022-10-09,19551.59518,21579.28364,170751.8079,164254.2581,6393.556446,4063.614827,4153.823395,19574.23899
2022-10-10,19283.11481,21422.3444,148702.8432,164522.027,3753.044622,4042.993132,39019.69611,19758.96147
2022-10-11,18909.52545,21270.69087,167094.8703,164804.9302,6189.85794,4022.39583,22115.23326,19939.09222
2022-10-12,19584.84993,21124.46118,173498.4365,165102.8564,5144.813098,4001.762394,13697.54107,20114.51325
2022-10-13,19591.81179,20983.77653,172361.0697,165415.6557,6240.378526,3981.032129,12434.27982,20285.12387
2022-10-14,19613.28356,20848.74101,168654.532,165743.1397,3530.337325,3960.14443,26154.11478,20450.84077
2022-10-15,19589.30495,20719.44147,176900.6983,166085.0814,6004.840631,3939.039046,8595.255706,20611.5982
2022-10-16,19573.82372,20595.94743,172215.2323,166441.2159,6039.015295,3917.65634,13765.55404,20767.34793
2022-10-17,19588.79929,20478.31104,171843.3767,166811.2409,5664.560276,3895.937544,22855.30489,20918.05932
2022-10-18,19548.39854,20366.56714,178332.142,167194.8168,5415.71343,3873.82502,11116.14193,21063.71916
2022-10-19,19568.25726,20260.73332,169446.1546,167591.5682,5434.814353,3851.262504,20050.97409,21204.33163
2022-10-20,19584.25287,20160.81012,169791.8691,168001.0837,2189.860291,3828.195356,24480.4193,21339.91803
2022-10-21,19602.56261,20066.78118,182887.7198,168422.9176,694.8197095,3804.570799,7598.888338,21470.51661
2022-10-22,19603.73384,19978.61357,176751.6936,168856.5903,819.9206791,3780.338153,15597.40039,21596.18225
2022-10-23,19603.42646,19896.25806,172847.044,169301.5894,979.9324344,3755.449061,18472.09999,21716.98611
2022-10-24,19603.04109,19819.64951,165399.1836,169757.371,4121.579756,3729.857708,36733.22017,21833.01524
2022-10-25,18864.34401,19748.70731,175828.2348,170223.3609,3735.001832,3703.52103,26957.90066,21944.37212
2022-10-26,19599.52153,19683.33583,166614.7437,170698.9558,4993.406705,3676.398916,35205.37003,22051.17417
2022-10-27,19152.68381,19623.42497,158971.1264,171183.5245,2590.525514,3648.454396,47993.67143,22153.55321
2022-10-28,19274.09205,19568.85072,171547.4344,171676.4098,2081.35852,3619.653823,40708.11445,22251.65482
2022-10-29,19201.5692,19519.47578,157543.3906,172176.9295,3299.356736,3589.967038,42355.0042,22345.63777
2022-10-30,19258.96576,19475.15021,154960.096,172684.3783,1020.632234,3559.367531,45419.56227,22435.67327
2022-10-31,19403.00663,19435.71212,173602.6771,173198.0294,1677.100864,3527.83258,19737.38083,22521.9443
2022-11-01,19504.80137,19400.98843,180034.6609,173717.1361,602.090436,3495.343387,16032.38022,22604.64481
2022-11-02,13310.48475,19370.7956,181423.6732,174240.9336,996.5659299,3461.885195,27936.60442,22683.97895
2022-11-03,19475.52599,19344.94045,176836.4553,174768.6411,4178.80693,3427.447388,27391.55264,22760.16021
2022-11-04,19485.3897,19323.22097,171143.0235,175299.4632,3560.825822,3392.023591,41020.03125,22833.41059
2022-11-05,19488.73538,19305.42719,170406.9538,175832.592,1271.785369,3355.611736,40679.43326,22903.95969
2022-11-06,19502.47126,19291.34201,189229.5589,176367.2093,2354.520196,3318.214134,14017.81542,22972.04382
2022-11-07,19486.61855,19280.74213,190389.0283,176902.488,1138.471707,3279.837513,17798.9519,23037.90501
2022-11-08,19448.24704,19273.39891,198494.596,177437.5948,3785.21442,3240.493061,6232.30768,23101.79015
2022-11-09,19508.89871,19269.07932,203665.472,177971.6916,2440.675296,3200.196436,1649.272984,23163.9499
2022-11-10,19440.98948,19267.54683,182653.9804,178503.9382,3930.367574,3158.967773,23526.43506,23224.63782
2022-11-11,19405.41365,19268.56236,181744.1009,179033.4936,4285.998601,3116.831672,24294.30875,23284.1093
2022-11-12,19545.55471,19271.88518,184418.3726,179559.5186,2285.588894,3073.817172,12462.46763,23342.6206
2022-11-13,19584.58175,19277.27384,172777.0479,180081.1778,3540.990191,3029.95771,14803.67642,23400.42785
2022-11-14,19584.63688,19284.48711,169375.0381,180597.6414,4367.937987,2985.291065,22151.81557,23457.78602
2022-11-15,19580.41325,19293.28484,164503.089,181108.0876,3198.905556,2939.85929,26244.2163,23514.94796
2022-11-16,19581.58635,19303.42891,168694.2224,181611.7043,1611.350676,2893.708627,28156.46228,23572.16338
2022-11-17,19542.00375,19314.68404,178550.2486,182107.6914,3844.887206,2846.889411,21374.63033,23629.67792
2022-11-18,19568.61737,19326.81873,170973.2612,182595.2625,4053.04983,2799.455959,33987.66329,23687.73211
2022-11-19,19595.42382,19339.60602,160540.9574,183073.6471,3800.142301,2751.466448,41475.88327,23746.5605
2022-11-20,19604.81415,19352.82435,164338.417,183542.0925,1955.965098,2702.982774,34772.80425,23806.3907
2022-11-21,19622.39965,19366.25832,161334.1498,183999.8653,3703.59332,2654.070413,36560.47951,23867.44247
2022-11-22,19614.72964,19379.69946,161792.1298,184446.2537,1438.143501,2604.798253,44243.38357,23929.92685
2022-11-23,19615.35293,19392.94692,163433.254,184880.5691,3112.256908,2555.238427,35043.40014,23994.04535
2022-11-24,19618.52892,19405.80817,158258.0135,185302.1477,593.8935436,2505.466133,49263.28303,24059.98906
2022-11-25,19605.64514,19418.09966,159599.7773,185710.3522,1838.415197,2455.559442,42301.63934,24127.93797
2022-11-26,19600.33132,19429.64736,163056.9959,186104.5735,3521.903079,2405.599099,31766.79373,24198.06013
2022-11-27,19600.14988,19440.28739,162579.67,186484.2319,689.2458849,2355.668312,39187.3103,24270.51104
2022-11-28,19616.00881,19449.8665,182202.2598,186848.779,1279.679725,2305.852539,31690.96693,24345.43295
2022-11-29,19615.07517,19458.2425,195372.624,187197.6985,2870.589718,2256.239266,10983.02208,24422.95423
2022-11-30,19615.36766,19465.28476,193792.7587,187530.5079,922.5318756,2206.91777,14500.61001,24503.18887
2022-12-01,19614.01413,19470.8745,200097.2719,187846.7593,1310.176176,2157.978894,5746.69771,24586.23592
2022-12-02,19615.35376,19474.90514,196349.8597,188146.0409,1926.105806,2109.514797,4051.009942,24672.17904
2022-12-03,19604.30649,19477.28259,182699.7906,188427.9775,3239.763155,2061.618718,32281.81055,24761.08612
2022-12-04,19594.36954,19477.92539,183095.6116,188692.2318,2889.903474,2014.384723,25608.69999,24853.00888
2022-12-05,19576.11275,19476.76493,196264.168,188938.5048,327.9134387,1967.907457,10317.60881,24947.98261
2022-12-06,19499.22484,19473.74556,201228.4072,189166.5368,485.7889441,1922.281893,9877.191232,25046.02593
2022-12-07,19624.95238,19468.82457,189794.5759,189376.1077,2425.105942,1877.60308,40678.99391,25147.14061
2022-12-08,19611.26095,19461.97226,188801.1245,189567.0377,1885.942579,1833.965885,40185.20084,25251.31142
2022-12-09,19606.30043,19453.17185,191565.0924,189739.1873,2836.912829,1791.464751,30948.13155,25358.50613
2022-12-10,12041.13487,19442.41937,199645.7923,189892.4579,1814.274112,1750.193434,22601.44832,25468.67544
2022-12-11,19494.27924,19429.7235,200643.2909,190026.7917,1027.811358,1710.244767,17636.35264,25581.75311
2022-12-12,19533.97563,19415.10537,208699.0255,190142.1717,1291.329644,1671.710404,5294.415831,25697.656
2022-12-13,19548.5217,19398.59825,197338.6128,190238.6216,2816.501505,1634.680588,19275.77821,25816.28435
2022-12-14,19539.27681,19380.24728,196839.0692,190316.2056,1225.960302,1599.243904,24365.33567,25937.52192
2022-12-15,19542.35155,19360.10911,197602.723,190375.0282,2396.040544,1565.487058,15582.21407,26061.23638
2022-12-16,19558.18709,19338.25143,190373.0348,190415.2334,1069.040089,1533.49464,34801.39839,26187.27957
2022-12-17,19530.54032,19314.7526,193290.5285,190437.0043,1133.288639,1503.348913,32544.02523,26315.48803
2022-12-18,19514.76921,19289.70108,206160.9512,190440.5626,1178.92498,1475.129597,10520.58912,26445.68337
2022-12-19,19516.1961,19263.19493,210648.6275,190426.1674,2435.096362,1448.913665,15656.87302,26577.67285
2022-12-20,19510.98147,19235.34124,216317.334,190394.1148,584.394604,1424.775145,3909.428285,26711.24994
2022-12-21,19420.41793,19206.25549,211084.6703,190344.7364,1028.104706,1402.784937,9221.99476,26846.19496
2022-12-22,19533.49498,19176.06093,213502.8465,190278.3985,1962.799133,1383.010632,9590.81293,26982.27575
2022-12-23,19553.8189,19144.8879,206017.9043,190195.5007,686.4258256,1365.516345,26110.30397,27119.24841
2022-12-24,19590.117,19112.87312,195589.1142,190096.4747,1313.549481,1350.362559,32035.21693,27256.85803
2022-12-25,19603.8929,19080.15896,186851.2491,189981.783,2234.60363,1337.605974,26313.80071,27394.83956
2022-12-26,19624.50378,19046.8927,181293.6482,189851.9172,1065.993206,1327.299377,40078.17603,27532.91861
2022-12-27,19634.17904,19013.22579,190141.3273,189707.3962,323.7548846,1319.491514,25105.3239,27670.8124
2022-12-28,19635.01614,18979.313,194763.4812,189548.7653,714.9478757,1314.226982,13644.97127,27808.23061
2022-12-29,19601.74827,18945.31169,190670.2384,189376.5936,1956.310624,1311.546122,28749.95521,27944.87638
2022-12-30,19608.35857,18911.38096,185868.1777,189191.4726,1731.456307,1311.484939,31467.19311,28080.44727
2022-12-31,19606.09397,18877.68087,183700.4496,188994.0146,2403.649016,1314.075019,25165.5514,28214.63631
2023-01-01,19599.21797,18844.37162,182656.5067,188784.8499,3078.886677,1319.343473,17111.10223,28347.13295
2023-01-02,19585.85954,18811.61275,184676.7737,188564.6256,3029.692122,1327.312881,22756.29891,28477.62417
2023-01-03,19522.95152,18779.56229,181050.211,188334.0034,3127.706065,1338.001258,40209.11555,28605.79552
2023-01-04,19546.80456,18748.37604,182138.817,188093.6571,3441.354946,1351.422027,37156.99687,28731.33217
2023-01-05,19553.28814,18718.20669,188434.9025,187844.2707,2032.733273,1367.584008,23500.73763,28853.92001
2023-01-06,19584.27202,18689.20313,175381.8351,187586.5366,3067.384834,1386.491416,46684.25435,28973.24672
2023-01-07,19582.84574,18661.50966,178995.7107,187321.1526,2101.743965,1408.143877,35798.05436,29089.00284
2023-01-08,19573.13864,18635.26523,184732.4575,187048.8205,1179.593983,1432.536449,26433.18161,29200.88286
2023-01-09,19586.07529,18610.60279,183167.2046,186770.2433,3078.217233,1459.659663,28383.40993,29308.5863
2023-01-10,19582.85786,18587.64854,187393.3883,186486.1233,2937.996563,1489.49957,17034.04165,29411.81871
2023-01-11,19589.02146,18566.52134,191416.6908,186197.1594,2181.522633,1522.037799,10573.75299,29510.29278
2023-01-12,19579.68764,18547.33204,188199.2408,185904.0457,1129.79837,1557.251632,35719.85432,29603.72931
2023-01-13,19382.45304,18530.1829,185804.2578,185607.4685,1911.205859,1595.114088,34991.42963,29691.85825
2023-01-14,19569.78654,18515.16707,182244.5381,185308.1043,2321.537629,1635.594012,28187.64683,29774.41963
2023-01-15,19541.08638,18502.36806,193827.3238,185006.6179,526.1778788,1678.656178,1915.55777,29851.16455
2023-01-16,19518.45505,18491.85926,195071.7264,184703.6601,701.2654895,1724.261409,9110.777013,29921.85606
2023-01-17,19556.52488,18483.70353,191649.3267,184399.8654,1230.423753,1772.366691,14562.85749,29986.27005
2023-01-18,19574.7097,18477.95284,187247.7903,184095.8503,2913.810324,1822.925309,33195.65557,30044.1961
2023-01-19,19605.9106,18474.64789,186485.3789,183792.2111,2135.405355,1875.886986,24247.94036,30095.43824
2023-01-20,19611.55715,18473.81788,180189.9471,183489.5222,2223.124553,1931.198029,38739.20244,30139.81575
2023-01-21,19172.1401,18475.48024,170945.2894,183188.3339,3529.912639,1988.801483,40545.55158,30177.16383
2023-01-22,18541.6826,18479.64048,175400.2215,182889.1708,963.8777701,2048.637295,38161.48144,30207.33425
2023-01-23,18747.22388,18486.29204,176533.2368,182592.53,1804.714201,2110.642477,47438.71158,30230.19599
2023-01-24,9708.439973,18495.4162,182300.3449,182298.8799,1617.822302,2174.751284,37818.39433,30245.63575
2023-01-25,12901.22175,18506.98211,179549.0366,182008.6578,960.7031016,2240.895386,33772.68272,30253.55845
2023-01-26,19648.85072,18520.94676,171394.7447,181722.2693,2683.675336,2309.004053,42212.60574,30253.88769
2023-01-27,19610.0101,18537.2551,185197.2005,181440.0868,357.430343,2379.004341,20279.73992,30246.56607
2023-01-28,19626.27714,18555.84016,191399.3725,181162.4476,2043.525178,2450.82128,16058.74344,30231.55554
2023-01-29,19602.70978,18576.62325,185233.0059,180889.6537,3265.404106,2524.378062,25708.41015,30208.83764
2023-01-30,19593.63115,18599.51421,187979.0828,180621.9703,2012.282831,2599.596241,31356.60488,30178.41369
2023-01-31,19591.04576,18624.41166,186386.7334,180359.6249,1976.996299,2676.395919,33768.14737,30140.30488
